ward,type,location,year,est_cost,id,intersection_1,intersection_2,intersection_3,intersection_4,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4,lat_A,lon_A,lat_B,lon_B,ward_locate,precinct_locate,ward_precinct_locate,geometry
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,15268,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,15,35,15035,"c(-87.6692806, -87.6692056257922, 41.7875292, 41.7866884057192)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,15268,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,19,13,19013,"c(-87.6633935174629, -87.6631196248263, 41.7214415153259, 41.7183635077772)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,15268,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,21,7,21007,"list(c(-87.6640168408854, -87.6633935174629, 41.7284453272948, 41.7214415153259), c(-87.6641776349227, -87.6640868510285, 41.730251799507, 41.7292318825216))"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,15268,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,19,38,19038,"c(-87.6622767811036, -87.6621311, 41.7088897695251, 41.707252)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,15268,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,21,3,21003,"list(c(-87.6640868510285, -87.6640168408854, 41.7292318825216, 41.7284453272948), c(-87.6646687894648, -87.6641776349227, 41.7357691412509, 41.730251799507))"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,15268,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,17,52,17052,"c(-87.6661266540744, -87.6659649427282, 41.7521403428147, 41.7503248054882)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,15268,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,17,32,17032,"c(-87.6669369164171, -87.6666188206372, 41.7612356286909, 41.7576652758472)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,15268,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,19,28,19028,"c(-87.6631196248263, -87.6622767811036, 41.7183635077772, 41.7088897695251)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,50,22,50022,"c(-87.6897614918457, -87.6897072272175, 41.9995464105545, 41.9977338381122)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,50,32,50032,"c(-87.6897072272175, -87.6896527658215, 41.9977338381122, 41.9959145892916)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,40,32,40032,"c(-87.6894907589449, -87.6891079647503, 41.9905022359727, 41.9777101239573)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,50,8,50008,"c(-87.6896527658215, -87.6895438258403, 41.9959145892916, 41.9922752052518)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,47,49,47049,"c(-87.6883449888708, -87.6882903, 41.9521978624807, 41.9503684)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,47,11,47011,"c(-87.6890535838308, -87.6889674016151, 41.9758924200888, 41.9730115326631)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,47,42,47042,"c(-87.6888359096699, -87.6886175413977, 41.968615535425, 41.961313775262)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,50,7,50007,"c(-87.6901428120962, -87.6900331199314, 42.0122805350695, 42.0086179064061)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,50,37,50037,"c(-87.6900331199314, -87.6899258376125, 42.0086179064061, 42.005035334547)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,47,20,47020,"c(-87.6888897444589, -87.6888359096699, 41.9704153964838, 41.968615535425)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,40,21,40021,"c(-87.6891079647503, -87.6890535838308, 41.9777101239573, 41.9758924200888)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,47,2,47002,"c(-87.6883992746313, -87.6883449888708, 41.9540137361592, 41.9521978624807)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,47,19,47019,"c(-87.6889674016151, -87.6888897444589, 41.9730115326631, 41.9704153964838)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,50,9,50009,"c(-87.6902512, -87.690220963009, 42.0158992, 42.0148897418835)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,47,8,47008,"c(-87.6886175413977, -87.6885085861388, 41.961313775262, 41.9576699222709)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,49,28,49028,"c(-87.6901974484821, -87.6901428120962, 42.0141046902245, 42.0122805350695)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,40,8,40008,"c(-87.6895438258403, -87.6894907589449, 41.9922752052518, 41.9905022359727)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,50,13,50013,"c(-87.6899258376125, -87.6897614918457, 42.005035334547, 41.9995464105545)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,49,21,49021,"c(-87.690220963009, -87.6901974484821, 42.0148897418835, 42.0141046902245)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,47,3,47003,"c(-87.6885085861388, -87.6883992746313, 41.9576699222709, 41.9540137361592)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,32,21,32021,"c(-87.6842935921975, -87.6845145489643, 41.943144199664, 41.9431764639427)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,32,25,32025,"c(-87.6845145489643, -87.6881686440818, 41.9431764639427, 41.943709971583)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,35,22,35022,"c(-87.7176560489707, -87.7195967, 41.9480106452312, 41.9482934)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,47,48,47048,"c(-87.6881686440818, -87.6957736549645, 41.943709971583, 41.944819923366)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,32,9,32009,"c(-87.6735171242567, -87.6784272847858, 41.9415700576253, 41.9422874300278)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,44,6,44006,"list(c(-87.6443080454792, -87.6480859305112, 41.937297965694, 41.9378509646102), c(-87.6490872464825, -87.6492092468408, 41.9379975127805, 41.938015367572))"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,44,5,44005,"c(-87.6394505852645, -87.6443080454792, 41.9365867447433, 41.937297965694)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,44,4,44004,"c(-87.6367938503049, -87.6394336559508, 41.9361976568699, 41.9365842655966)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,44,34,44034,"c(-87.6394336559508, -87.6394505852645, 41.9365842655966, 41.9365867447433)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,35,4,35004,"c(-87.7090348090262, -87.7176560489707, 41.9467540966789, 41.9480106452312)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,44,10,44010,"c(-87.6565099659354, -87.6589562305511, 41.9390835768469, 41.9394413921354)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,32,7,32007,"list(c(-87.6610929577787, -87.6614001048507, 41.9397538855998, 41.9397988019349), c(-87.6638315105621, -87.6662612156354, 41.9401543328359, 41.9405095598606))"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,44,21,44021,"c(-87.6480859305112, -87.6490872464825, 41.9378509646102, 41.9379975127805)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,32,23,32023,"c(-87.6589562305511, -87.6610929577787, 41.9394413921354, 41.9397538855998)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,44,14,44014,"c(-87.6492092468408, -87.6540643254832, 41.938015367572, 41.9387257969359)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,44,20,44020,"c(-87.6540643254832, -87.6565099659354, 41.9387257969359, 41.9390835768469)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,44,47,44047,"c(-87.6662612156354, -87.6695735259964, 41.9405095598606, 41.9409937363943)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,32,38,32038,"c(-87.6695735259964, -87.6735171242567, 41.9409937363943, 41.9415700576253)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,32,15,32015,"c(-87.6784272847858, -87.6842935921975, 41.9422874300278, 41.943144199664)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,44,7,44007,"c(-87.636788, -87.6367938503049, 41.9361968, 41.9361976568699)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,33,12,33012,"c(-87.705353221438, -87.7078201161384, 41.9462172924705, 41.9465769989739)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,44,9,44009,"c(-87.6614001048507, -87.6638315105621, 41.9397988019349, 41.9401543328359)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,33,4,33004,"c(-87.6957736549645, -87.705353221438, 41.944819923366, 41.9462172924705)"
46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),NA,NA,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,NA,NA,NA,NA,NA,NA,41.9361968,-87.636788,41.9482934,-87.7195967,33,17,33017,"c(-87.7078201161384, -87.7090348090262, 41.9465769989739, 41.9467540966789)"
12,Alley Resurface Menu,W 28 ST & W0 ST & S TROY ST & DEAD END,2010,27095,9123,S TROY ST & W 28th ST,S TROY ST & W0 ST,NA,NA,41.8408932,-87.7037001,google,41.7785174,-87.701901,google,NA,NA,NA,NA,NA,NA,41.8408932,-87.7037001,41.7785174,-87.701901,14,22,14022,"c(-87.7031205644928, -87.7029650521414, 41.8208136449222, 41.8154233597712)"
12,Alley Resurface Menu,W 28 ST & W0 ST & S TROY ST & DEAD END,2010,27095,9123,S TROY ST & W 28th ST,S TROY ST & W0 ST,NA,NA,41.8408932,-87.7037001,google,41.7785174,-87.701901,google,NA,NA,NA,NA,NA,NA,41.8408932,-87.7037001,41.7785174,-87.701901,14,5,14005,"c(-87.7023339167739, -87.7021243070569, 41.7935379681913, 41.7862661860187)"
12,Alley Resurface Menu,W 28 ST & W0 ST & S TROY ST & DEAD END,2010,27095,9123,S TROY ST & W 28th ST,S TROY ST & W0 ST,NA,NA,41.8408932,-87.7037001,google,41.7785174,-87.701901,google,NA,NA,NA,NA,NA,NA,41.8408932,-87.7037001,41.7785174,-87.701901,14,26,14026,"c(-87.7024391462869, -87.7023339167739, 41.7971879692848, 41.7935379681913)"
12,Alley Resurface Menu,W 28 ST & W0 ST & S TROY ST & DEAD END,2010,27095,9123,S TROY ST & W 28th ST,S TROY ST & W0 ST,NA,NA,41.8408932,-87.7037001,google,41.7785174,-87.701901,google,NA,NA,NA,NA,NA,NA,41.8408932,-87.7037001,41.7785174,-87.701901,16,35,16035,"c(-87.7020718563899, -87.7020193767407, 41.7844463088758, 41.7826253227168)"
12,Alley Resurface Menu,W 28 ST & W0 ST & S TROY ST & DEAD END,2010,27095,9123,S TROY ST & W 28th ST,S TROY ST & W0 ST,NA,NA,41.8408932,-87.7037001,google,41.7785174,-87.701901,google,NA,NA,NA,NA,NA,NA,41.8408932,-87.7037001,41.7785174,-87.701901,12,2,12002,"c(-87.7035950271308, -87.7033308486254, 41.8372536049737, 41.8281009567242)"
12,Alley Resurface Menu,W 28 ST & W0 ST & S TROY ST & DEAD END,2010,27095,9123,S TROY ST & W 28th ST,S TROY ST & W0 ST,NA,NA,41.8408932,-87.7037001,google,41.7785174,-87.701901,google,NA,NA,NA,NA,NA,NA,41.8408932,-87.7037001,41.7785174,-87.701901,15,32,15032,"c(-87.7020193767407, -87.7019146264615, 41.7826253227168, 41.7789902937826)"
12,Alley Resurface Menu,W 28 ST & W0 ST & S TROY ST & DEAD END,2010,27095,9123,S TROY ST & W 28th ST,S TROY ST & W0 ST,NA,NA,41.8408932,-87.7037001,google,41.7785174,-87.701901,google,NA,NA,NA,NA,NA,NA,41.8408932,-87.7037001,41.7785174,-87.701901,15,25,15025,"c(-87.7019146264615, -87.701901, 41.7789902937826, 41.7785174)"
12,Alley Resurface Menu,W 28 ST & W0 ST & S TROY ST & DEAD END,2010,27095,9123,S TROY ST & W 28th ST,S TROY ST & W0 ST,NA,NA,41.8408932,-87.7037001,google,41.7785174,-87.701901,google,NA,NA,NA,NA,NA,NA,41.8408932,-87.7037001,41.7785174,-87.701901,14,6,14006,"c(-87.7025444722024, -87.7024391462869, 41.8008408978259, 41.7971879692848)"
12,Alley Resurface Menu,W 28 ST & W0 ST & S TROY ST & DEAD END,2010,27095,9123,S TROY ST & W 28th ST,S TROY ST & W0 ST,NA,NA,41.8408932,-87.7037001,google,41.7785174,-87.701901,google,NA,NA,NA,NA,NA,NA,41.8408932,-87.7037001,41.7785174,-87.701901,14,31,14031,"c(-87.7028598872787, -87.7027550233894, 41.811777677649, 41.8081420158284)"
